App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Amazon Shopping,nan,nan,nan,nan
Amazon Shopping,nan,nan,nan,nan
Amazon Shopping,The last updates turned nightmare. It takes forever load especially images. I several different lists I always set particularly keeps changing different everytime I visit app. It's frustrating annoying. You think company makes billions dollars every year would know create better app.,Negative,-0.05925925925925927,0.5444444444444444
Amazon Shopping,"I like I really yes cheaper stores expensive applications like wish eBay, geek another. Seems like products money Amazon. Which ashame I would love place (Amazon) place I go shopping..",Positive,0.06666666666666667,0.5
Amazon Shopping,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"Has great deals amazing deals items would normally spend lot money on. although, ordering items items might show promised.",Positive,0.5166666666666667,0.7666666666666666
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"This product 100% Android compatible. Is compatible Chromecast. I guess done buy Amazon products like fire stick. Because incompatibility 20% rate hike, I plan get rid prime.",Neutral,0.0,0.0
Amazon for Tablets,"What waste time. You update (at last) bother include Australian store. You've included Australia phone app, tablet? Update: Another update still Australian store. Update 2: Still Australian store! Update 3: Still Australian store. Update 4: Still Australian store. Update 5: Still Australian store. Update 6: Still Australian store. Update 7: Still Australian store! Update 8: Still Australian store! Update 9: Still Australian store. Update 10: Still Australian store. Update 11: Still Australian store. Pathetic!",Negative,-0.08,0.07111111111111111
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,Having trouble logging account. Says I prime member,Negative,-0.2,0.2
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"When comes crossdressing clothing, Amazon sucks dept",Negative,-0.3,0.3
Amazon for Tablets,Won't even open latest update.,Positive,0.25,0.7
Amazon for Tablets,Another great decent company continue offer quality products.,Positive,0.48333333333333334,0.7083333333333333
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,All requirements met place,Neutral,0.0,0.0
Amazon for Tablets,It way better wish eBay,Positive,0.5,0.5
Amazon for Tablets,Not working,Neutral,0.0,0.0
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"I'm disappointed. I AR View, even though I Amazon Prime Android app. How I supposed try (like ads/videos keep asking prime day) I it!? And I get favorites come back bottom me? It used I stored shopping lists scroll bar across bottom... I accidentally got rid it...thinking obviously way get back I wanted it. But, I checked nada...",Negative,-0.234375,0.3125
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"I think amount personalized setting stick account. Either Amazon IT constantly changing policies privacy notification settings get changed settings travel devices. Something wrong Amazon IT. I always find new spam notification block. I'm going block entire app. Amazon political charged treats workers poorly anyways, sort BS adds need drop them.",Negative,-0.1272727272727273,0.5021464646464647
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"Good app, tablet experience often lacking phone experience. My biggest issue currently I cannot add items registry tablet. The add registry option missing. Please correct this.",Positive,0.16666666666666666,0.35000000000000003
Amazon for Tablets,"Although I like Amazon, I kind hate app. The interface slow, buttons dropdowns seem always require tap actually function. The image galleries products load slowly, sometimes top page load top navbar app, cutting content. What mess.",Negative,-0.06388888888888891,0.5305555555555556
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"I've using Amazon 10 years, suddenly I'm allowed I live Australia. Ok, that's fine, I'll go somewhere else spend money company neglect customers.",Positive,0.26325757575757575,0.5
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"This kept date functionality standard ""Amazon"" app, yet they've made Google Play settings non-""for tablets"" even available happen tablet, tablet gets stuck reduced-functionality app.",Positive,0.2,0.2
Amazon for Tablets,sucks. Amazon says I MUST Amazon Australia nothing supported. So I keep using ebay. Bye,Negative,-0.3,0.3
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,great get awesome deals fishing supplies subscribe jiggin jordan insperation he's awesome subscribe youtube get 1 million subscribers please cool like fishing looking stuff underwater subscribe buddy caught 13 pound BASS cool.,Positive,0.5583333333333333,0.7583333333333333
Amazon for Tablets,I love using find great deals buy things convenience. Drag drop simplicity saving items without forced place cart best.,Positive,0.38,0.38416666666666666
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,nan,nan,nan,nan
Amazon for Tablets,"This way many quirky things make frustrating Google Pixel C tablet running Android 8.1 Oreo. When using search box, keyboard stays open pressing back try hide returns all's home screen. This makes searching requird. There horizontal scrolling product pages reason. Following related product links takes product, pressing back takes white screen I press back get there.",Positive,0.009999999999999998,0.33999999999999997
American Airlines,nan,nan,nan,nan
American Airlines,"Frustrating use. Needs home button get basic information. For example, talking flight check person asks AA #, cannot look reason lets see current ticket info. I even sure look up... silly",Negative,-0.08,0.6377777777777778
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"**Update: It crashes opening. At least I get bogus info.** The first leg flight delayed due weather. While waiting deplane, said connecting flight departed. While I waiting rebook agent, came back said original flight delayed, would depart two minutes. Had falsely told already left, I would checked status would easily made it. Got destination hours late app.",Negative,-0.007407407407407412,0.43240740740740746
American Airlines,"You unable sign AAvantage. regardless putting 10 digit phone number, give error...""a valid phone number 10 digits."" right wrong. I tried apple product samsung.",Negative,-0.2380952380952381,0.6452380952380952
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"I like I actually open I'm experiencing lag. The really needs include option book flights miles, however, like able offer.",Positive,0.2333333333333333,0.44166666666666665
American Airlines,nan,nan,nan,nan
American Airlines,"This sorry! Why looking flight status, 99% time show aircraft type!? I go Flightstats gives much information! Come AA...step game! Go check Delta's United's apps! Far superior!!",Negative,-0.011249999999999982,0.7
American Airlines,The connection terrible nothing worked. I would suggest plane,Negative,-1.0,1.0
American Airlines,nan,nan,nan,nan
American Airlines,"Crashes I try get boarding pass, entire reason I got first place. (Moto X4 Google fi)",Positive,0.125,0.47916666666666663
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"I run another terminal almost missing flight reflect gate change home screen boarding pass screen. I know terminal enter assume correct gate boarding screen. Do app!!! False information!!! Also help support system, still call flight taking I I report issue. And staff way report issues I ask I needed report bug.",Negative,-0.5859375,0.325
American Airlines,nan,nan,nan,nan
American Airlines,Unreliable. Worked fine I boarded work free entertainment.,Positive,0.4083333333333333,0.65
American Airlines,nan,nan,nan,nan
American Airlines,"I cannot free entertainment feature. I posting review plane. Why keep telling connect wifi, I already connected?",Positive,0.4,0.8
American Airlines,Crashing times. Hey American look united works,Neutral,0.0,0.0
American Airlines,nan,nan,nan,nan
American Airlines,The keeps crashing set selection part unable check in.,Negative,-0.5,0.5
American Airlines,"Great happy path, check in, etc. Seat upgrade consistently fails. Credit card entry insists I love Alabama...I don't. Still buggy deeper features.",Positive,0.4,0.6625
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"Don't bother. The ""free entertainment"" never works, big waste time.",Positive,0.06666666666666667,0.3
American Airlines,Continues crash launch. Useless upcoming flight.,Negative,-0.5,0.2
American Airlines,Keeps crashing me. Completely unusable.,Positive,0.1,0.4
American Airlines,After update boarding pass update like gate terminal change.It confuse gate home screen another boarding pass,Neutral,0.0,0.0
American Airlines,nan,nan,nan,nan
American Airlines,I changed return flight still shows old reservation.,Positive,0.1,0.2
American Airlines,"HORRIBLE!!! Even flight delayed, always say time.....",Negative,-1.0,1.0
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"Note: anyone experiencing crash launch, uninstall reinstall see works. Woah, much welcome redesign! Looks slick intuitive playing minutes. Slightly delayed responsiveness querying. Will see stability time.",Positive,0.19444444444444445,0.48055555555555557
American Airlines,"It working fine July 27 last flight. By today, July 29, I'm trying book new flight keeps telling update latest version although I already did. Does work!!!!",Positive,0.38825757575757575,0.48030303030303034
American Airlines,Latest version let check in. Had check online show checked plus wants authenticate repeatedly. Poor quality control released public....,Positive,0.07499999999999998,0.4166666666666667
American Airlines,"This used work, doesn't. I've called many times complain. They fix it. They say web-site instead. Delta's works quite well.",Positive,0.5,0.5
American Airlines,nan,nan,nan,nan
American Airlines,"You unable sign AAvantage. regardless putting 10 digit phone number, give error...""a valid phone number 10 digits."" right wrong. I tried apple product samsung.",Negative,-0.2380952380952381,0.6452380952380952
American Airlines,The works warning. If AA delayed. I taken trip AA atleast 2 lengthy delays trip. They pretty terrible getting want go say will.,Negative,-0.375,1.0
American Airlines,nan,nan,nan,nan
American Airlines,"I like I actually open I'm experiencing lag. The really needs include option book flights miles, however, like able offer.",Positive,0.2333333333333333,0.44166666666666665
American Airlines,The latest update rendered useless. open. Tried uninstalling clearing cache. Not user issue since update.,Neutral,0.0,0.5333333333333333
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,Useless info flight delays. It never updates late flights changes. Frequent crashes.,Negative,-0.23333333333333336,0.3666666666666667
American Airlines,"Crashes I try get boarding pass, entire reason I got first place. (Moto X4 Google fi)",Positive,0.125,0.47916666666666663
American Airlines,"crashing constantly, can't rely using needed e.g. checkin, show boarding pass gate. Just useless high rate crashes",Negative,-0.11333333333333333,0.35777777777777775
American Airlines,Can't even used book award travel. Flight status really lousy ineffective. They long way go,Negative,-0.275,0.45
American Airlines,"I run another terminal almost missing flight reflect gate change home screen boarding pass screen. I know terminal enter assume correct gate boarding screen. Do app!!! False information!!! Also help support system, still call flight taking I I report issue. And staff way report issues I ask I needed report bug.",Negative,-0.5859375,0.325
American Airlines,nan,nan,nan,nan
American Airlines,Unreliable. Worked fine I boarded work free entertainment.,Positive,0.4083333333333333,0.65
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,Updated latest version. It keeps crashing opening App. Easier mobile site vs. itself.,Positive,0.5,0.9
American Airlines,The keeps crashing set selection part unable check in.,Negative,-0.5,0.5
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,nan,nan,nan,nan
American Airlines,"When I needed most, kept closing reopen even restarting phone.",Positive,0.5,0.5
American Airlines,The crashes every time I open it. No I would definitely give stars bug fixed,Positive,0.03333333333333333,0.39999999999999997
American Airlines,nan,nan,nan,nan
American Airlines,Continues crash launch. Useless upcoming flight.,Negative,-0.5,0.2
American Airlines,Keeps crashing me. Completely unusable.,Positive,0.1,0.4
American Airlines,After update boarding pass update like gate terminal change.It confuse gate home screen another boarding pass,Neutral,0.0,0.0
American Airlines,"Useless lack information flights, seat maps, standby list, etc",Negative,-0.5,0.2
American Airlines,I changed return flight still shows old reservation.,Positive,0.1,0.2
American Airlines,"HORRIBLE!!! Even flight delayed, always say time.....",Negative,-1.0,1.0
Amex Mobile,Great App! Only reason I gave 4/5 starts recent update broke chat option. I've trying days nothing... Hopefully get fixed soon,Positive,0.275,0.55
Amex Mobile,"works great, fingerprint feature work. I Pixel XL, stock Android solid fingerprint sensor, yet work. Disappointing otherwise works expected.",Positive,0.025000000000000015,0.48749999999999993
